"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"402",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05
"403",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05
"404",0.058332,1e-05,0.24989,1e-05,0.090364,1e-05,0.038388,1e-05,1e-05,0.047259,1e-05,1e-05,1e-05,1e-05,0.049492,0.039206,0.426949,1e-05,1e-05,1e-05
"405",0.05141,1e-05,0.872273,1e-05,0.011408,1e-05,1e-05,1e-05,1e-05,0.029541,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.035218,1e-05,1e-05,1e-05
"406",1e-05,1e-05,0.799598,1e-05,1e-05,1e-05,1e-05,0.200222,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"407",1e-05,0.046947,1e-05,1e-05,1e-05,1e-05,1e-05,0.952873,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"408",1e-05,0.057742,0.867308,1e-05,0.01609,0.01204,1e-05,1e-05,1e-05,0.003455,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.034011,0.002185,0.00705,1e-05
"409",1e-05,1e-05,1e-05,1e-05,0.238443,1e-05,0.075419,0.036033,0.073767,0.007105,1e-05,1e-05,0.25923,1e-05,0.087122,0.000545,1e-05,1e-05,1e-05,0.222225
"410",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.2571,1e-05,1e-05,1e-05,1e-05,0.380856,1e-05,1e-05,0.138859,0.117494,1e-05,0.047157,0.058395
"411",1e-05,0.113058,1e-05,1e-05,1e-05,0.099919,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.052704,1e-05,1e-05,0.73416,1e-05,1e-05,1e-05
"412",0.007708,0.038355,0.811796,1e-05,1e-05,0.044985,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.083236,1e-05,0.01378,1e-05
"413",1e-05,1e-05,0.51096,1e-05,0.276444,1e-05,0.008923,1e-05,1e-05,0.009882,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.167587,1e-05,0.026065,1e-05
"414",1e-05,1e-05,0.799452,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.028209,1e-05,1e-05,0.004217,1e-05,1e-05,1e-05,0.137145,1e-05,1e-05,0.030827
"415",1e-05,1e-05,0.730137,1e-05,0.02632,1e-05,1e-05,1e-05,0.035943,0.006033,1e-05,1e-05,0.198291,1e-05,0.003136,1e-05,1e-05,1e-05,1e-05,1e-05
"416",0.0194,0.131368,1e-05,1e-05,1e-05,1e-05,1e-05,0.610641,1e-05,1e-05,0.008343,1e-05,0.046672,0.060383,0.02579,0.032155,0.058489,1e-05,1e-05,0.00666
"417",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999803,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.4e-05,1e-05,1.3e-05,1e-05
"418",1e-05,1e-05,0.999809,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"419",0.002097,1e-05,0.811646,1e-05,0.042196,1e-05,0.010695,1e-05,0.010645,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.027406,0.090308,1e-05,1e-05,0.004886
"420",1e-05,0.062012,0.479084,1e-05,1e-05,1e-05,1e-05,0.095664,1e-05,0.052978,1e-05,1e-05,0.079957,1e-05,1e-05,0.031265,0.07935,1e-05,0.078491,0.041088
"421",1e-05,1e-05,0.37704,1e-05,1e-05,0.018219,1e-05,0.080908,1e-05,1e-05,1e-05,1e-05,0.103802,1e-05,0.392773,0.009565,1e-05,1e-05,0.000333,0.01724
"422",1e-05,1e-05,0.926711,1e-05,0.073109,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"423",1e-05,1e-05,0.511859,1e-05,0.036511,1e-05,1e-05,0.00945,1e-05,0.023977,1e-05,1e-05,1e-05,1e-05,0.313749,1e-05,0.037439,1e-05,0.066885,1e-05
"424",1e-05,0.268164,1e-05,1e-05,1e-05,1e-05,1e-05,0.731655,1.1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"425",1e-05,1e-05,0.109531,1e-05,0.021917,0.04489,1e-05,0.24379,0.016755,1e-05,1e-05,0.01173,0.286899,0.049917,0.20334,0.011131,1e-05,1e-05,1e-05,1e-05
"426",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"427",1e-05,1.4e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.435823,0.100698,1e-05,1e-05,1e-05,0.261818,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.201496
"428",0.03299,1e-05,0.946482,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.015039,1e-05,1e-05,1e-05,1e-05,1e-05,0.005329,1e-05,1e-05,1e-05,1e-05
"429",1e-05,1e-05,0.9998,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05
"430",1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"431",1e-05,0.17977,1e-05,1e-05,1e-05,1e-05,1e-05,0.82005,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"432",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"433",1e-05,1e-05,0.999805,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.5e-05,1e-05
"434",1e-05,1e-05,0.153476,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.846344,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"435",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"436",1e-05,1e-05,1e-05,1e-05,1.6e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.037554,0.96226,1e-05,1e-05,1e-05
"437",1e-05,1e-05,0.71221,1e-05,1e-05,1e-05,1e-05,0.048963,1e-05,1e-05,1e-05,1e-05,0.078208,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.160459
"438",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"439",1e-05,0.123519,0.866103,1e-05,1e-05,0.00219,1e-05,1e-05,1e-05,0.008028,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"441",0.036142,0.07267,0.621139,1e-05,0.04225,0.001761,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.225897,1e-05,1e-05,1e-05
"442",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999809,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.1e-05,1e-05
"443",0.034752,1e-05,0.948323,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.016755
"444",1e-05,0.159357,0.840463,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"445",1e-05,1e-05,0.999806,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.4e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"446",1e-05,1e-05,0.461143,1e-05,1e-05,1e-05,1e-05,0.022556,1e-05,1e-05,1e-05,1e-05,0.506,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.010142
"447",0.003044,0.035593,0.112394,1e-05,0.020492,1e-05,1e-05,0.678198,1.2e-05,1e-05,1e-05,1e-05,0.092277,1e-05,0.05787,1e-05,1e-05,1e-05,1e-05,1e-05
"448",1e-05,0.082261,0.899415,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.018154,1e-05
"449",1e-05,1e-05,0.813309,1e-05,0.155329,1e-05,0.023321,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.007881
"450",1e-05,0.121125,0.878695,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"451",1e-05,1e-05,0.924801,1e-05,0.052059,1e-05,1e-05,1e-05,1e-05,0.011044,1e-05,1e-05,0.011927,1e-05,1e-05,1e-05,1.9e-05,1e-05,1e-05,1e-05
"452",0.009166,1e-05,0.489007,1e-05,0.016257,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.185921,1e-05,0.299499,1e-05,1e-05,1e-05,1e-05,1e-05
"453",1e-05,0.23606,0.009383,1e-05,1e-05,1e-05,0.010983,0.74341,1e-05,1e-05,1e-05,1e-05,1.5e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"454",1e-05,0.639764,1e-05,1e-05,1e-05,1e-05,1e-05,0.291963,0.009394,0.011428,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.047301,1e-05,1e-05,1e-05
"455",0.035827,0.020363,0.493379,1e-05,1e-05,1e-05,0.009953,0.053207,0.085792,1e-05,1e-05,1e-05,0.30135,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"456",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.053144,0.90468,1e-05,0.042006,1e-05
"457",0.053345,1e-05,0.164511,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.006725,1e-05,1e-05,1e-05,1e-05,1e-05,0.005961,0.763889,1e-05,0.005429,1e-05
"458",1e-05,1e-05,0.517951,1e-05,1e-05,1e-05,1e-05,0.395815,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.086064
"459",1e-05,1e-05,0.400944,3.6e-05,0.007989,1e-05,1e-05,1e-05,1e-05,1e-05,1.3e-05,1e-05,1e-05,1e-05,0.056723,1e-05,0.534154,1e-05,1e-05,1e-05
"460",1e-05,0.044928,1.2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.014441,0.006345,1e-05,1e-05,1e-05,0.740092,1e-05,1e-05,0.166685,1e-05,0.027366,1e-05
"461",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.247805,0.514796,1e-05,0.237229,1e-05
"462",0.051861,1e-05,0.89383,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.011864,1e-05,1e-05,1e-05,1e-05,0.027938,0.014357,1e-05,1e-05,1e-05,1e-05
"463",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.3e-05,1e-05,1e-05,1e-05,0.141495,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.858322
"464",1e-05,1e-05,1e-05,1e-05,1e-05,0.689043,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.048319,1e-05,0.010409,0.252069,1e-05,1e-05,1e-05
"465",1e-05,1e-05,1e-05,1e-05,1e-05,0.814292,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.3e-05,0.089304,0.081725,1e-05,0.014515,1e-05
"466",1e-05,1e-05,1e-05,1e-05,1e-05,1.3e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.110934,0.819669,1e-05,0.069224,1e-05
"467",0.026967,0.034902,1e-05,1e-05,1e-05,1e-05,1e-05,0.157714,0.736046,0.01293,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.002094,0.029217
"468",1e-05,1e-05,0.808287,1e-05,1e-05,1e-05,1e-05,0.089023,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10252,1e-05,1e-05,1e-05,1e-05,1e-05
"469",0.028788,1e-05,0.309761,1e-05,0.092012,1e-05,0.016763,1e-05,1e-05,0.006349,1e-05,1e-05,1e-05,1e-05,1e-05,0.005843,0.540353,1e-05,1e-05,1e-05
"470",0.019464,1e-05,0.168783,1e-05,1e-05,1e-05,1e-05,0.211032,1e-05,1e-05,1e-05,1e-05,0.546384,1e-05,0.054187,1e-05,1e-05,1e-05,1e-05,1e-05
"471",1e-05,0.583821,0.197685,1e-05,1e-05,0.007242,1e-05,0.124762,1e-05,0.012045,1e-05,1e-05,1e-05,1e-05,0.023995,0.007128,0.043202,1e-05,1e-05,1e-05
"472",1e-05,0.042614,0.287453,1e-05,1e-05,0.015211,1e-05,0.112276,1e-05,1e-05,1e-05,1e-05,0.474323,1e-05,0.023526,1e-05,0.044468,1e-05,1e-05,1e-05
"473",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.726204,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.273616
"474",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"475",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"476",0.050935,1e-05,0.259913,1e-05,0.21183,0.109967,0.047978,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.049071,0.006719,0.233334,0.030142,1e-05,1e-05
"477",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.156322,1e-05,1e-05,1e-05,1e-05,0.396469,1e-05,0.447039,1e-05,1e-05,1e-05,1e-05,1e-05
"478",1e-05,0.071283,1e-05,1e-05,1e-05,0.010336,0.000388,1e-05,1e-05,0.590434,0.000964,1e-05,1e-05,1e-05,1e-05,1e-05,0.316013,0.001733,0.00873,1e-05
"479",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.7e-05,1e-05,1e-05,0.999803,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"480",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"481",1e-05,0.856967,1e-05,1e-05,1e-05,1e-05,1e-05,0.108867,1e-05,1e-05,1e-05,1e-05,1e-05,0.033995,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"482",1e-05,0.346529,0.471911,1e-05,1e-05,0.00994,1e-05,0.034181,1e-05,1e-05,1e-05,0.015466,0.004062,1e-05,0.103835,0.013955,1e-05,1e-05,1e-05,1e-05
"483",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"484",1e-05,0.598937,0.164497,1e-05,1e-05,0.038536,1e-05,0.097928,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.099953,1e-05,1e-05,1e-05
"485",1e-05,0.726317,1e-05,1e-05,1e-05,0.003139,0.012772,1e-05,0.02167,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.235952,1e-05,1e-05,1e-05
"486",1e-05,0.009183,0.057822,1e-05,1e-05,0.085972,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.012713,0.824482,1e-05,0.009688,1e-05
"487",0.01672,1e-05,0.704554,1e-05,0.045481,1e-05,0.009253,0.059996,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.012779,0.122436,1e-05,0.028661,1e-05
"488",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.052207,1.6e-05,1e-05,0.947607,1e-05
"489",0.026866,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.383904,0.029744,1e-05,1e-05,1e-05,0.352153,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.207184
"490",0.001789,0.077891,1e-05,1e-05,1e-05,1e-05,1e-05,0.567008,1e-05,0.008859,1e-05,1e-05,1e-05,1e-05,0.15104,1e-05,0.017995,1e-05,1e-05,0.175288
"491",1e-05,1e-05,0.890645,1e-05,1e-05,1e-05,1e-05,0.081883,1e-05,0.027302,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"492",1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"493",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.285978,1e-05,1e-05,1e-05,1e-05,0.579716,1e-05,0.009321,1e-05,1e-05,1e-05,1e-05,0.124825
"494",0.06248,0.119973,0.788226,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.016324,1e-05,1e-05,1e-05,1e-05,0.012848,1e-05,1e-05,1e-05,1e-05,1e-05
"495",0.009689,1e-05,0.202894,1e-05,0.018162,0.006674,0.009941,1e-05,1e-05,0.506159,1e-05,1e-05,1e-05,1e-05,1e-05,0.015145,0.231215,1e-05,1e-05,1e-05
"496",0.023612,0.319096,1e-05,1e-05,1e-05,0.016974,1e-05,1e-05,0.002161,0.018814,1e-05,0.015469,0.060034,1e-05,1e-05,0.002811,0.540919,1e-05,1e-05,1e-05
"497",1e-05,0.637863,1e-05,1e-05,1e-05,1e-05,0.003781,1e-05,0.036574,1e-05,1e-05,1e-05,1e-05,1e-05,1.7e-05,1e-05,0.300311,1e-05,1e-05,0.021315
"498",1e-05,0.101536,0.864682,1e-05,1e-05,1e-05,1e-05,0.033611,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"499",1e-05,1e-05,1e-05,1e-05,1.3e-05,1e-05,1e-05,0.973179,1e-05,1e-05,1e-05,1e-05,0.026637,1e-05,1e-05,1e-05,1.1e-05,1e-05,1e-05,1e-05
"501",1e-05,0.298064,0.569496,1e-05,1e-05,0.020005,1e-05,1e-05,1e-05,0.011525,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.074231,1e-05,0.026539,1e-05
"503",0.006554,1e-05,0.96514,1e-05,1e-05,1e-05,0.028136,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"505",1e-05,1e-05,1e-05,1e-05,1e-05,1.5e-05,1e-05,1e-05,1e-05,0.999804,1e-05,1e-05,1e-05,1e-05,1.1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"506",1e-05,0.457545,0.384089,1e-05,1e-05,1e-05,1e-05,0.158196,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"507",0.010518,0.593158,0.101515,1e-05,0.00802,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.1e-05,1e-05,0.013873,0.002776,0.251325,1e-05,0.018694,1e-05
"508",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999805,1e-05,1.5e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"509",1e-05,1e-05,1e-05,1e-05,0.847338,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.152482,1e-05,1e-05,1e-05,1e-05,1e-05
"510",1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"511",1e-05,1e-05,0.005802,1e-05,1e-05,1e-05,1e-05,0.966276,1e-05,1e-05,1e-05,1e-05,0.027752,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"512",1e-05,0.062712,1e-05,1e-05,1e-05,1e-05,1e-05,0.937108,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"513",1e-05,0.075012,0.494519,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.430298,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"514",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.311812,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.648442,1e-05,0.039576,1e-05
"515",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.613107,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.307616,1e-05,0.079108,1e-05
"516",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.61255,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.300343,1e-05,0.086936,1e-05
"517",1e-05,0.0883,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.91152,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"518",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.3e-05,1e-05,1e-05,0.999807,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"519",1e-05,0.281263,0.211457,1e-05,1e-05,0.067827,1e-05,1e-05,1e-05,0.292867,1e-05,1e-05,1e-05,1.5e-05,1e-05,1e-05,0.13568,1e-05,0.01076,1e-05
"520",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"521",1e-05,1e-05,1e-05,1.2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999808,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"522",1e-05,0.576623,0.027063,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.396144,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"523",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.208925,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.725025,1e-05,0.065881,1e-05
"524",1e-05,1e-05,1e-05,1.7e-05,1e-05,1.3e-05,1e-05,1e-05,1e-05,0.999797,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.3e-05,1e-05,1e-05,1e-05
"525",1e-05,1.4e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999806,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"526",0.002253,0.055794,0.056396,1e-05,1e-05,0.040144,0.009264,0.02705,1e-05,0.539508,1e-05,1e-05,0.003568,1e-05,0.014639,1e-05,0.207312,1e-05,0.043983,1e-05
"527",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.538951,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.394584,1e-05,0.066296,1e-05
"528",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.455898,1e-05,1e-05,1e-05,1e-05,1e-05,0.001644,0.427009,1e-05,0.115289,1e-05
"529",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.070069,0.752988,1e-05,0.176773,1e-05
"530",1e-05,0.127003,1e-05,1e-05,0.054748,0.04166,0.07579,1e-05,0.057689,1e-05,1e-05,1e-05,0.525894,1e-05,0.117085,1e-05,1e-05,1e-05,1e-05,1e-05
"531",1e-05,1e-05,1e-05,1e-05,0.276102,1e-05,0.723718,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"532",0.046294,1e-05,1e-05,1e-05,0.058085,0.029967,0.075967,1e-05,0.161584,1e-05,1e-05,1e-05,0.459671,1e-05,0.131252,0.020211,1e-05,1e-05,0.016859,1e-05
"533",0.022996,1e-05,1e-05,1e-05,0.008072,0.015258,0.008746,1e-05,0.0408,1e-05,1e-05,1e-05,0.691679,1e-05,0.202298,1e-05,0.01003,1e-05,1e-05,1e-05
"534",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"535",1e-05,1e-05,1e-05,1e-05,0.033558,1e-05,1e-05,1.4e-05,0.008057,0.014606,1e-05,1e-05,0.692181,1e-05,0.229319,0.01163,0.010516,1e-05,1e-05,1e-05
"536",1e-05,0.037497,1e-05,1e-05,1e-05,1e-05,1e-05,0.910717,0.051616,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"537",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"538",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05
"539",0.026115,0.060853,0.912862,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
