"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1104",0.290688,1e-05,0.202997,0.376813,1e-05,1.3e-05,1e-05,1e-05,0.115574,1e-05,1e-05,0.013855
"1105",0.106311,1e-05,0.139001,0.035207,1e-05,1e-05,1e-05,1e-05,0.719402,1e-05,1e-05,1e-05
"1106",0.06448,1e-05,0.039169,0.720488,0.070937,1e-05,0.024521,1e-05,0.080345,1e-05,1e-05,1e-05
"1107",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1108",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1109",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1110",0.993776,1e-05,0.006114,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05
"1111",1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1112",1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1113",1e-05,1.1e-05,1.1e-05,0.999888,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1114",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1115",0.0226,1e-05,0.212188,0.028817,1e-05,1e-05,1e-05,1e-05,0.736315,1e-05,1e-05,1e-05
"1116",1e-05,1e-05,1e-05,0.000189,1e-05,1e-05,1e-05,1e-05,0.90205,0.097671,1e-05,1e-05
"1117",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"1118",1e-05,1e-05,0.829682,1e-05,1e-05,1e-05,1e-05,1e-05,0.136148,1e-05,1e-05,0.03408
"1119",1e-05,0.02489,0.094223,1e-05,0.400703,1e-05,1e-05,0.079272,0.234041,0.014304,0.150691,0.001836
"1120",1e-05,0.067532,0.760258,1e-05,1e-05,0.012273,1e-05,1e-05,0.154214,1e-05,1e-05,0.005653
"1121",0.775547,0.077138,1e-05,1e-05,1e-05,1e-05,0.004582,0.02866,1e-05,1e-05,0.109162,0.004852
"1122",0.767034,0.084329,1e-05,1e-05,1e-05,1e-05,1.1e-05,0.016428,1e-05,0.002291,0.129846,1e-05
"1123",0.763784,0.039299,1e-05,0.0148,1e-05,1e-05,0.028752,0.004066,1e-05,0.06216,0.087088,1e-05
"1124",0.778391,0.062989,1e-05,0.028475,1e-05,1e-05,0.013889,1e-05,1e-05,0.034048,0.082148,1e-05
"1125",0.673885,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.078653,0.233818,0.006677,0.006897
"1126",0.618725,1e-05,1e-05,0.015666,0.124124,1e-05,1e-05,1e-05,1e-05,0.178541,0.05164,0.011244
"1127",0.773759,0.01114,1e-05,1e-05,1e-05,0.013448,0.028127,0.042699,1e-05,0.034807,0.095971,1e-05
"1128",1e-05,1e-05,1e-05,1e-05,0.037961,0.030838,1e-05,1e-05,0.93022,1e-05,1e-05,0.000902
"1129",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"1130",1e-05,1e-05,1e-05,0.004016,1e-05,1e-05,1e-05,1e-05,0.995884,1e-05,1e-05,1e-05
"1131",0.767879,0.05425,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.021371,0.137862,0.018569
"1132",0.87564,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.04804,0.07623,1e-05
"1133",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"1134",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
"1135",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05
